ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,EXW,EXL,LBW,LBL,PSW,PSL,SJW,SJL,MaxW,MaxL,AvgW,AvgL
3,Doha,Qatar Exxon Mobil Open,2013-12-31,ATP250,Outdoor,Hard,1st Round,3,Gulbis E.,Evans D.,24.0,150.0,1393.0,346.0,6.0,2.0,4.0,6.0,6.0,0.0,,,,,2.0,1.0,Completed,1.22,4.0,1.22,4.0,1.2,4.33,1.24,4.55,1.25,3.5,1.28,4.7,1.24,3.95
3,Doha,Qatar Exxon Mobil Open,2013-12-31,ATP250,Outdoor,Hard,1st Round,3,Nadal R.,Rosol L.,1.0,47.0,13030.0,956.0,6.0,2.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.04,13.0,1.03,11.0,1.03,10.0,1.05,12.44,1.03,10.0,1.06,15.0,1.04,11.03
3,Doha,Qatar Exxon Mobil Open,2013-12-31,ATP250,Outdoor,Hard,1st Round,3,Kohlschreiber P.,Andujar P.,22.0,48.0,1525.0,946.0,7.0,6.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.14,5.0,1.15,5.25,1.17,4.5,1.14,6.65,1.17,4.5,1.17,6.65,1.15,5.21
3,Doha,Qatar Exxon Mobil Open,2013-12-31,ATP250,Outdoor,Hard,1st Round,3,Gasquet R.,Hossam K.,9.0,338.0,3300.0,127.0,7.0,5.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.01,21.0,1.03,11.0,1.02,13.0,1.03,18.68,1.02,13.0,1.03,40.0,1.02,16.19
3,Doha,Qatar Exxon Mobil Open,2013-01-01,ATP250,Outdoor,Hard,1st Round,3,Lacko L.,Garcia-Lopez G.,51.0,76.0,827.0,667.0,6.0,1.0,2.0,6.0,6.0,4.0,,,,,2.0,1.0,Completed,1.57,2.25,1.55,2.35,1.57,2.25,1.63,2.42,1.57,2.25,1.63,2.55,1.55,2.38
3,Doha,Qatar Exxon Mobil Open,2013-01-01,ATP250,Outdoor,Hard,1st Round,3,Rosol L.,Andujar P.,73.0,42.0,679.0,915.0,6.0,2.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.36,3.0,1.35,3.0,1.36,3.0,1.44,2.98,1.33,3.0,1.44,3.25,1.36,3.02
3,Doha,Qatar Exxon Mobil Open,2013-01-01,ATP250,Outdoor,Hard,1st Round,3,Youzhny M.,Becker B.,25.0,65.0,1335.0,741.0,4.0,6.0,7.0,6.0,6.0,1.0,,,,,2.0,1.0,Completed,1.22,4.0,1.25,3.75,1.3,3.4,1.28,4.05,1.29,3.25,1.33,4.8,1.27,3.64
3,Doha,Qatar Exxon Mobil Open,2013-01-01,ATP250,Outdoor,Hard,1st Round,3,Safwat M.,Ali Mutawa J.M.,455.0,,78.0,,6.0,0.0,6.0,0.0,,,,,,,2.0,0.0,Completed,1.02,19.0,1.03,10.0,1.02,11.0,1.03,18.68,1.02,11.0,1.04,22.0,1.02,13.29
3,Doha,Qatar Exxon Mobil Open,2013-01-01,ATP250,Outdoor,Hard,1st Round,3,Brands D.,Chardy J.,153.0,32.0,367.0,1131.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,2.5,1.5,2.5,1.5,2.62,1.44,2.56,1.56,2.63,1.44,2.78,1.57,2.54,1.49
3,Doha,Qatar Exxon Mobil Open,2013-01-01,ATP250,Outdoor,Hard,1st Round,3,Gasquet R.,Hernych J.,10.0,193.0,2515.0,245.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.12,6.0,1.1,6.5,1.11,6.0,1.11,7.72,1.14,5.0,1.17,7.72,1.13,5.74
3,Doha,Qatar Exxon Mobil Open,2013-01-01,ATP250,Outdoor,Hard,1st Round,3,Monfils G.,Zayed M. S.,77.0,1855.0,660.0,1.0,6.0,0.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.02,19.0,1.03,10.0,1.02,13.0,1.02,20.52,1.02,11.0,1.03,30.0,1.02,15.03
3,Doha,Qatar Exxon Mobil Open,2013-01-01,ATP250,Outdoor,Hard,1st Round,3,Kamke T.,Ramirez-Hidalgo R.,98.0,50.0,563.0,830.0,6.0,1.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.12,6.0,1.15,5.0,1.14,5.0,1.15,6.16,1.17,4.5,1.18,6.16,1.15,5.21
3,Doha,Qatar Exxon Mobil Open,2013-01-01,ATP250,Outdoor,Hard,1st Round,3,Ferrer D.,Brown D.,5.0,167.0,6505.0,322.0,5.0,7.0,6.0,3.0,6.0,2.0,,,,,2.0,1.0,Completed,1.03,15.0,1.03,10.0,1.04,9.0,1.03,15.56,1.03,10.0,1.05,17.0,1.03,11.62
3,Doha,Qatar Exxon Mobil Open,2013-01-01,ATP250,Outdoor,Hard,1st Round,3,Kubot L.,Lopez F.,74.0,40.0,675.0,1005.0,6.0,4.0,6.0,2.0,,,,,,,2.0,0.0,Completed,2.62,1.44,2.5,1.5,2.62,1.44,2.68,1.52,2.63,1.44,2.92,1.52,2.6,1.47
3,Doha,Qatar Exxon Mobil Open,2013-01-02,ATP250,Outdoor,Hard,2nd Round,3,Brands D.,Safwat M.,153.0,455.0,367.0,78.0,4.0,6.0,6.0,3.0,6.0,2.0,,,,,2.0,1.0,Completed,1.11,6.5,1.11,6.0,1.12,5.5,1.11,7.93,1.13,6.0,1.13,9.0,1.11,6.21
3,Doha,Qatar Exxon Mobil Open,2013-01-02,ATP250,Outdoor,Hard,2nd Round,3,Lorenzi P.,Rosol L.,64.0,73.0,744.0,679.0,6.0,0.0,6.0,4.0,,,,,,,2.0,0.0,Completed,3.25,1.33,3.3,1.3,3.0,1.36,3.52,1.35,2.88,1.36,3.8,1.4,3.19,1.33
3,Doha,Qatar Exxon Mobil Open,2013-01-02,ATP250,Outdoor,Hard,2nd Round,3,Davydenko N.,Youzhny M.,44.0,25.0,885.0,1335.0,7.0,5.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.66,2.1,1.75,2.0,1.83,1.83,1.83,2.09,1.67,2.1,1.83,2.22,1.73,2.04
3,Doha,Qatar Exxon Mobil Open,2013-01-02,ATP250,Outdoor,Hard,2nd Round,3,Bolelli S.,Kubot L.,84.0,74.0,623.0,675.0,2.0,6.0,6.0,4.0,6.0,4.0,,,,,2.0,1.0,Completed,2.62,1.44,2.65,1.45,2.5,1.5,3.05,1.43,2.5,1.5,3.05,1.57,2.63,1.46
3,Doha,Qatar Exxon Mobil Open,2013-01-02,ATP250,Outdoor,Hard,2nd Round,3,Monfils G.,Kohlschreiber P.,77.0,20.0,660.0,1770.0,6.0,4.0,2.0,6.0,6.0,4.0,,,,,2.0,1.0,Completed,2.37,1.53,2.15,1.65,2.2,1.62,2.37,1.66,2.2,1.62,2.45,1.72,2.25,1.61
3,Doha,Qatar Exxon Mobil Open,2013-01-02,ATP250,Outdoor,Hard,2nd Round,3,Lacko L.,Troicki V.,51.0,38.0,827.0,1055.0,6.0,3.0,7.0,5.0,,,,,,,2.0,0.0,Completed,2.2,1.61,2.08,1.7,2.25,1.57,2.18,1.77,2.25,1.62,2.25,1.77,2.14,1.66
3,Doha,Qatar Exxon Mobil Open,2013-01-02,ATP250,Outdoor,Hard,2nd Round,3,Gasquet R.,Zemlja G.,10.0,55.0,2515.0,782.0,6.0,7.0,6.0,4.0,7.0,6.0,,,,,2.0,1.0,Completed,1.16,5.0,1.18,4.5,1.14,5.0,1.18,5.65,1.17,5.0,1.2,5.65,1.17,4.81
3,Doha,Qatar Exxon Mobil Open,2013-01-02,ATP250,Outdoor,Hard,2nd Round,3,Ferrer D.,Kamke T.,5.0,98.0,6505.0,563.0,6.0,3.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.06,10.0,1.06,8.0,1.06,8.0,1.07,11.25,1.08,7.5,1.08,14.0,1.06,8.82
3,Doha,Qatar Exxon Mobil Open,2013-01-03,ATP250,Outdoor,Hard,Quarterfinals,3,Brands D.,Monfils G.,153.0,77.0,367.0,660.0,6.0,1.0,7.0,5.0,,,,,,,2.0,0.0,Completed,4.33,1.2,3.62,1.26,3.5,1.29,4.4,1.26,3.75,1.25,4.55,1.29,3.87,1.24
3,Doha,Qatar Exxon Mobil Open,2013-01-03,ATP250,Outdoor,Hard,Quarterfinals,3,Gasquet R.,Lacko L.,10.0,51.0,2515.0,827.0,6.0,1.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.3,3.4,1.35,3.0,1.25,3.75,1.36,3.48,1.25,3.75,1.36,3.8,1.3,3.41
3,Doha,Qatar Exxon Mobil Open,2013-01-03,ATP250,Outdoor,Hard,Quarterfinals,3,Ferrer D.,Lorenzi P.,5.0,64.0,6505.0,744.0,6.0,3.0,6.0,0.0,,,,,,,2.0,0.0,Completed,1.02,17.0,1.04,9.0,1.04,9.0,1.04,17.0,1.02,13.0,1.04,21.0,1.03,12.52
3,Doha,Qatar Exxon Mobil Open,2013-01-03,ATP250,Outdoor,Hard,Quarterfinals,3,Davydenko N.,Bolelli S.,44.0,84.0,885.0,623.0,6.0,1.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.16,5.0,1.2,4.25,1.29,3.5,1.2,5.46,1.22,4.0,1.29,5.46,1.21,4.38
3,Doha,Qatar Exxon Mobil Open,2013-01-04,ATP250,Outdoor,Hard,Semifinals,3,Gasquet R.,Brands D.,10.0,153.0,2515.0,367.0,7.0,5.0,7.0,5.0,,,,,,,2.0,0.0,Completed,1.2,4.33,1.22,4.0,,,1.26,4.43,1.25,3.75,1.26,4.5,1.23,4.04
3,Doha,Qatar Exxon Mobil Open,2013-01-04,ATP250,Outdoor,Hard,Semifinals,3,Davydenko N.,Ferrer D.,44.0,5.0,885.0,6505.0,6.0,2.0,6.0,3.0,,,,,,,2.0,0.0,Completed,3.5,1.28,,,3.3,1.3,4.26,1.27,3.75,1.25,4.26,1.32,3.57,1.28
3,Doha,Qatar Exxon Mobil Open,2013-01-05,ATP250,Outdoor,Hard,The Final,3,Gasquet R.,Davydenko N.,10.0,44.0,2515.0,885.0,3.0,6.0,7.0,6.0,6.0,3.0,,,,,2.0,1.0,Completed,2.37,1.57,2.4,1.52,2.25,1.57,2.4,1.66,2.5,1.53,2.9,1.66,2.37,1.56
4,Auckland,Heineken Open,2013-01-07,ATP250,Outdoor,Hard,1st Round,3,Bellucci T.,Goffin D.,32.0,50.0,1112.0,843.0,7.0,6.0,6.0,2.0,,,,,,,2.0,0.0,Completed,2.25,1.57,2.25,1.57,2.25,1.6,2.29,1.69,2.1,1.67,2.4,1.69,2.22,1.63
4,Auckland,Heineken Open,2013-01-07,ATP250,Outdoor,Hard,1st Round,3,Malisse X.,Klizan M.,62.0,30.0,746.0,1175.0,7.0,6.0,3.0,6.0,6.0,3.0,,,,,2.0,1.0,Completed,2.2,1.61,2.25,1.67,2.1,1.6,2.24,1.71,2.2,1.62,2.3,1.71,2.18,1.65
4,Auckland,Heineken Open,2013-01-07,ATP250,Outdoor,Hard,1st Round,3,Rochus O.,Ramos A.,89.0,51.0,577.0,830.0,6.0,2.0,5.0,7.0,6.0,2.0,,,,,2.0,1.0,Completed,1.66,2.1,1.75,2.0,1.73,2.0,1.7,2.25,1.73,2.0,1.9,2.3,1.74,2.04
4,Auckland,Heineken Open,2013-01-07,ATP250,Outdoor,Hard,1st Round,3,Baker B.,Janowicz J.,59.0,26.0,756.0,1299.0,4.0,6.0,7.0,6.0,6.0,4.0,,,,,2.0,1.0,Completed,2.37,1.53,2.25,1.57,2.25,1.6,2.24,1.71,2.2,1.62,2.56,1.74,2.22,1.63
4,Auckland,Heineken Open,2013-01-07,ATP250,Outdoor,Hard,1st Round,3,Sijsling I.,Haase R.,70.0,54.0,706.0,800.0,3.0,6.0,6.0,3.0,7.0,5.0,,,,,2.0,1.0,Completed,1.44,2.62,1.5,2.2,1.62,2.5,1.55,2.61,1.5,2.5,1.67,2.7,1.52,2.47
4,Auckland,Heineken Open,2013-01-07,ATP250,Outdoor,Hard,1st Round,3,Lacko L.,Lorenzi P.,48.0,57.0,872.0,769.0,6.0,3.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.5,2.5,1.55,2.35,1.5,2.5,1.6,2.47,1.5,2.5,1.62,2.68,1.54,2.43
4,Auckland,Heineken Open,2013-01-07,ATP250,Outdoor,Hard,1st Round,3,Giraldo S.,Soeda G.,63.0,73.0,743.0,701.0,6.0,1.0,6.0,0.0,,,,,,,2.0,0.0,Completed,2.0,1.72,1.9,1.83,1.83,1.85,2.05,1.85,1.83,1.83,2.26,2.0,1.91,1.83
4,Auckland,Heineken Open,2013-01-08,ATP250,Outdoor,Hard,1st Round,3,Jones G.,Melzer J.,373.0,29.0,108.0,1177.0,7.0,6.0,6.0,2.0,,,,,,,2.0,0.0,Completed,4.33,1.2,3.75,1.25,4.5,1.17,4.29,1.26,4.0,1.2,4.9,1.26,4.11,1.22
4,Auckland,Heineken Open,2013-01-08,ATP250,Outdoor,Hard,1st Round,3,Falla A.,Zemlja G.,53.0,56.0,821.0,770.0,6.0,4.0,3.0,1.0,,,,,,,1.0,0.0,Retired,1.61,2.2,1.6,2.25,1.62,2.2,1.7,2.26,1.67,2.1,1.79,2.29,1.65,2.16
4,Auckland,Heineken Open,2013-01-08,ATP250,Outdoor,Hard,1st Round,3,Levine J.,King-Turner D.,104.0,376.0,530.0,107.0,6.0,2.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.12,6.0,1.15,5.0,1.17,4.5,1.14,6.65,,,1.17,6.65,1.14,5.45
4,Auckland,Heineken Open,2013-01-08,ATP250,Outdoor,Hard,1st Round,3,Monfils G.,Becker B.,99.0,65.0,555.0,730.0,6.0,7.0,6.0,3.0,6.0,4.0,,,,,2.0,1.0,Completed,1.5,2.5,1.55,2.5,1.5,2.35,1.6,2.49,1.5,2.5,1.62,2.55,1.54,2.41
4,Auckland,Heineken Open,2013-01-08,ATP250,Outdoor,Hard,1st Round,3,Lu Y.H.,Paire B.,60.0,43.0,754.0,937.0,6.0,3.0,2.0,6.0,6.0,2.0,,,,,2.0,1.0,Completed,1.53,2.37,1.5,2.5,1.57,2.25,1.62,2.43,1.53,2.38,1.72,2.5,1.56,2.36
4,Auckland,Heineken Open,2013-01-08,ATP250,Outdoor,Hard,2nd Round,3,Querrey S.,Rochus O.,22.0,89.0,1650.0,577.0,7.0,5.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.25,3.75,1.3,3.75,1.25,3.3,1.31,3.85,1.33,3.0,1.35,3.85,1.28,3.51
4,Auckland,Heineken Open,2013-01-08,ATP250,Outdoor,Hard,2nd Round,3,Malisse X.,Giraldo S.,62.0,63.0,746.0,743.0,7.0,6.0,6.0,4.0,,,,,,,2.0,0.0,Completed,2.2,1.61,2.15,1.65,2.0,1.73,2.41,1.64,2.0,1.73,2.41,1.77,2.17,1.66
4,Auckland,Heineken Open,2013-01-09,ATP250,Outdoor,Hard,2nd Round,3,Kohlschreiber P.,Falla A.,19.0,53.0,1770.0,821.0,7.0,6.0,4.0,6.0,6.0,3.0,,,,,2.0,1.0,Completed,1.33,3.25,1.3,3.25,1.33,3.3,1.43,3.07,1.33,3.0,1.43,3.4,1.34,3.15
4,Auckland,Heineken Open,2013-01-09,ATP250,Outdoor,Hard,2nd Round,3,Lacko L.,Bellucci T.,48.0,32.0,872.0,1112.0,6.0,3.0,7.0,5.0,,,,,,,2.0,0.0,Completed,2.0,1.72,2,1.75,2.1,1.67,2.08,1.83,2.0,1.73,2.22,1.83,2.02,1.75
4,Auckland,Heineken Open,2013-01-09,ATP250,Outdoor,Hard,2nd Round,3,Levine J.,Baker B.,104.0,59.0,530.0,756.0,7.0,5.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.66,2.1,1.75,1.91,1.8,2.0,1.76,2.2,1.83,1.83,1.91,2.2,1.78,1.98
4,Auckland,Heineken Open,2013-01-09,ATP250,Outdoor,Hard,2nd Round,3,Monfils G.,Jones G.,99.0,373.0,555.0,108.0,6.0,4.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.16,5.0,1.18,4.5,1.2,4.33,1.19,5.34,1.2,4.0,1.23,5.34,1.18,4.69
4,Auckland,Heineken Open,2013-01-09,ATP250,Outdoor,Hard,2nd Round,3,Haas T.,Sijsling I.,21.0,70.0,1681.0,706.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.5,2.5,1.5,2.5,1.4,2.75,1.52,2.74,1.44,2.63,1.59,3.15,1.48,2.59
4,Auckland,Heineken Open,2013-01-09,ATP250,Outdoor,Hard,2nd Round,3,Ferrer D.,Lu Y.H.,5.0,60.0,6505.0,754.0,6.0,4.0,2.0,6.0,6.0,3.0,,,,,2.0,1.0,Completed,1.1,7.0,1.08,7.0,1.08,7.0,1.1,8.7,1.08,6.5,1.11,8.8,1.09,7.09
4,Auckland,Heineken Open,2013-01-09,ATP250,Outdoor,Hard,Quarterfinals,3,Kohlschreiber P.,Malisse X.,19.0,62.0,1770.0,746.0,7.0,6.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.38,2.87,1.4,2.62,1.44,2.8,1.45,3.01,1.4,2.88,1.45,3.25,1.41,2.81
4,Auckland,Heineken Open,2013-01-10,ATP250,Outdoor,Hard,Quarterfinals,3,Querrey S.,Levine J.,22.0,104.0,1650.0,530.0,6.0,4.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.25,3.75,1.25,3.75,1.25,3.75,1.32,3.79,1.29,3.5,1.33,4.1,1.27,3.66
4,Auckland,Heineken Open,2013-01-10,ATP250,Outdoor,Hard,Quarterfinals,3,Ferrer D.,Lacko L.,5.0,48.0,6505.0,872.0,6.0,2.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.08,8.0,1.08,7.0,1.11,6.0,1.12,7.58,1.1,7.0,1.12,9.3,1.09,7.07
4,Auckland,Heineken Open,2013-01-10,ATP250,Outdoor,Hard,Quarterfinals,3,Monfils G.,Haas T.,99.0,21.0,555.0,1681.0,3.0,6.0,7.0,5.0,6.0,3.0,,,,,2.0,1.0,Completed,2.25,1.57,2.25,1.57,2.25,1.6,2.4,1.66,2.2,1.67,2.44,1.67,2.28,1.6
4,Auckland,Heineken Open,2013-01-11,ATP250,Outdoor,Hard,Semifinals,3,Kohlschreiber P.,Querrey S.,19.0,22.0,1770.0,1650.0,6.0,4.0,7.0,6.0,,,,,,,2.0,0.0,Completed,2.37,1.53,2.25,1.62,2.25,1.6,2.38,1.67,2.1,1.73,2.64,1.73,2.3,1.6
4,Auckland,Heineken Open,2013-01-11,ATP250,Outdoor,Hard,Semifinals,3,Ferrer D.,Monfils G.,5.0,99.0,6505.0,555.0,6.0,1.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.16,5.0,1.2,4.25,1.17,4.5,1.22,4.96,1.25,3.75,1.25,5.1,1.2,4.5
4,Auckland,Heineken Open,2013-01-12,ATP250,Outdoor,Hard,The Final,3,Ferrer D.,Kohlschreiber P.,5.0,19.0,6505.0,1770.0,7.0,6.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.18,4.5,1.18,4.5,1.2,4.5,1.21,5.13,1.22,4.0,1.22,5.5,1.18,4.73
5,Sydney,Apia International,2013-01-07,ATP250,Outdoor,Hard,1st Round,3,Istomin D.,Duckworth J.,46.0,223.0,897.0,210.0,6.0,7.0,6.0,4.0,7.0,6.0,,,,,2.0,1.0,Completed,1.14,5.5,1.15,5.0,1.17,4.5,1.16,5.94,1.17,4.5,1.22,6.4,1.16,4.95
5,Sydney,Apia International,2013-01-07,ATP250,Outdoor,Hard,1st Round,3,Granollers M.,Ebden M.,34.0,105.0,1100.0,529.0,5.0,7.0,7.0,5.0,6.0,1.0,,,,,2.0,1.0,Completed,1.53,2.37,1.6,2.25,1.57,2.25,1.6,2.47,1.62,2.2,1.67,2.5,1.6,2.3
5,Sydney,Apia International,2013-01-07,ATP250,Outdoor,Hard,1st Round,3,Mayer F.,Sousa J.,28.0,100.0,1215.0,546.0,6.0,1.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.18,4.5,1.18,4.5,1.2,4.33,1.26,4.26,,,1.26,4.5,1.21,4.23
5,Sydney,Apia International,2013-01-07,ATP250,Outdoor,Hard,1st Round,3,Benneteau J.,Andujar P.,35.0,45.0,1075.0,915.0,6.0,3.0,5.0,7.0,6.0,2.0,,,,,2.0,1.0,Completed,1.14,5.5,1.15,5.0,1.17,4.5,1.17,5.72,1.17,4.5,1.22,5.75,1.16,4.99
5,Sydney,Apia International,2013-01-08,ATP250,Outdoor,Hard,1st Round,3,Lopez F.,Chardy J.,42.0,37.0,1005.0,1063.0,6.0,7.0,7.0,5.0,6.0,3.0,,,,,2.0,1.0,Completed,1.83,1.83,1.95,1.8,1.83,1.83,1.91,1.98,1.83,1.83,1.98,2.0,1.86,1.88
5,Sydney,Apia International,2013-01-08,ATP250,Outdoor,Hard,1st Round,3,Stepanek R.,Garcia-Lopez G.,33.0,81.0,1110.0,657.0,6.0,2.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.57,2.25,1.55,2.38,1.53,2.35,1.71,2.24,1.57,2.25,1.74,2.46,1.62,2.23
5,Sydney,Apia International,2013-01-08,ATP250,Outdoor,Hard,1st Round,3,Millman J.,Robredo T.,191.0,109.0,259.0,515.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,2.5,1.5,2.35,1.5,2.5,1.55,2.52,1.58,2.38,1.53,2.55,1.65,2.44,1.53
5,Sydney,Apia International,2013-01-08,ATP250,Outdoor,Hard,1st Round,3,Nieminen J.,Phau B.,44.0,78.0,927.0,668.0,6.0,0.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.5,2.5,1.5,2.5,1.5,2.5,1.55,2.6,1.5,2.5,1.57,2.92,1.52,2.48
5,Sydney,Apia International,2013-01-08,ATP250,Outdoor,Hard,1st Round,3,Anderson K.,Bedene A.,36.0,77.0,1065.0,673.0,6.0,3.0,3.0,6.0,6.0,3.0,,,,,2.0,1.0,Completed,1.22,4.0,1.25,3.75,1.25,3.75,1.27,4.17,1.22,3.75,1.29,5.1,1.24,3.91
5,Sydney,Apia International,2013-01-08,ATP250,Outdoor,Hard,1st Round,3,Fognini F.,Dimitrov G.,47.0,41.0,880.0,1008.0,6.0,3.0,6.0,1.0,,,,,,,2.0,0.0,Completed,3.75,1.25,3.75,1.25,3.75,1.25,4.03,1.28,3.5,1.25,4.9,1.29,3.77,1.25
5,Sydney,Apia International,2013-01-08,ATP250,Outdoor,Hard,1st Round,3,Harrison R.,Bautista R.,68.0,55.0,717.0,786.0,2.0,1.0,,,,,,,,,0.0,0.0,Retired,1.3,3.4,1.3,3.25,1.33,3.3,1.34,3.54,1.33,3.0,1.44,3.6,1.32,3.26
5,Sydney,Apia International,2013-01-08,ATP250,Outdoor,Hard,1st Round,3,Tomic B.,Matosevic M.,64.0,49.0,740.0,845.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.22,4.0,1.25,3.75,1.3,3.4,1.29,3.95,1.25,3.5,1.42,4.45,1.26,3.69
5,Sydney,Apia International,2013-01-09,ATP250,Outdoor,Hard,2nd Round,3,Benneteau J.,Stepanek R.,35.0,33.0,1075.0,1110.0,,,,,,,,,,,0.0,0.0,Retired,2.37,1.53,2.35,1.55,2.1,1.67,2.22,1.74,2.2,1.62,2.4,1.74,2.24,1.61
5,Sydney,Apia International,2013-01-09,ATP250,Outdoor,Hard,2nd Round,3,Istomin D.,Verdasco F.,46.0,24.0,897.0,1490.0,6.0,3.0,6.0,3.0,,,,,,,2.0,0.0,Completed,2.1,1.66,2.08,1.57,2.25,1.7,2.05,1.86,2.2,1.62,2.3,1.86,2.07,1.71
5,Sydney,Apia International,2013-01-09,ATP250,Outdoor,Hard,2nd Round,3,Granollers M.,Fognini F.,34.0,47.0,1100.0,880.0,6.0,2.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.57,2.25,1.65,2.15,1.62,2.2,1.63,2.44,1.62,2.2,1.72,2.44,1.64,2.21
5,Sydney,Apia International,2013-01-09,ATP250,Outdoor,Hard,2nd Round,3,Anderson K.,Lopez F.,36.0,42.0,1065.0,1005.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.4,2.75,1.4,2.8,1.5,2.5,1.39,3.26,1.44,2.63,1.53,3.26,1.42,2.78
5,Sydney,Apia International,2013-01-09,ATP250,Outdoor,Hard,2nd Round,3,Harrison R.,Isner J.,68.0,13.0,717.0,2215.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,2.2,1.61,2.15,1.57,2.25,1.65,2.29,1.7,2.2,1.62,2.38,1.8,2.21,1.64
5,Sydney,Apia International,2013-01-09,ATP250,Outdoor,Hard,2nd Round,3,Nieminen J.,Klec I.,44.0,416.0,927.0,91.0,6.0,3.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.14,5.5,,,,,1.07,10.25,,,1.14,10.25,1.12,7.12
5,Sydney,Apia International,2013-01-09,ATP250,Outdoor,Hard,2nd Round,3,Seppi A.,Millman J.,23.0,191.0,1560.0,259.0,6.0,2.0,3.0,6.0,6.0,3.0,,,,,2.0,1.0,Completed,1.4,2.75,1.4,3.0,1.36,2.8,1.51,2.76,1.4,2.75,1.51,3.0,1.42,2.79
5,Sydney,Apia International,2013-01-09,ATP250,Outdoor,Hard,2nd Round,3,Tomic B.,Mayer F.,64.0,28.0,740.0,1215.0,7.0,6.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.53,2.37,1.55,2.2,1.62,2.35,1.62,2.43,1.57,2.25,1.67,2.64,1.59,2.31
5,Sydney,Apia International,2013-01-10,ATP250,Outdoor,Hard,Quarterfinals,3,Anderson K.,Istomin D.,36.0,46.0,1065.0,897.0,6.0,4.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.53,2.37,1.55,2.38,1.53,2.35,1.57,2.61,1.53,2.5,1.62,2.65,1.54,2.4
5,Sydney,Apia International,2013-01-10,ATP250,Outdoor,Hard,Quarterfinals,3,Benneteau J.,Harrison R.,35.0,68.0,1075.0,717.0,6.0,4.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.72,2.0,1.8,2.1,1.67,1.95,1.88,2.05,1.8,2.0,1.88,2.1,1.77,2.0
5,Sydney,Apia International,2013-01-10,ATP250,Outdoor,Hard,Quarterfinals,3,Tomic B.,Nieminen J.,64.0,44.0,740.0,927.0,6.0,7.0,6.0,4.0,6.0,2.0,,,,,2.0,1.0,Completed,1.36,3.0,1.35,3.0,1.36,3.0,1.47,2.97,1.33,3.25,1.47,3.5,1.36,3.07
5,Sydney,Apia International,2013-01-10,ATP250,Outdoor,Hard,Quarterfinals,3,Seppi A.,Granollers M.,23.0,34.0,1560.0,1100.0,6.0,4.0,7.0,5.0,,,,,,,2.0,0.0,Completed,1.66,2.1,1.7,2.1,1.67,2.05,1.86,2.07,1.73,2.1,1.86,2.2,1.71,2.08
5,Sydney,Apia International,2013-01-11,ATP250,Outdoor,Hard,Semifinals,3,Anderson K.,Benneteau J.,36.0,35.0,1065.0,1075.0,3.0,6.0,6.0,4.0,7.0,6.0,,,,,2.0,1.0,Completed,1.53,2.37,1.55,2.25,1.62,2.35,1.68,2.36,1.62,2.25,1.68,2.44,1.6,2.27
5,Sydney,Apia International,2013-01-11,ATP250,Outdoor,Hard,Semifinals,3,Tomic B.,Seppi A.,64.0,23.0,740.0,1560.0,7.0,6.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.44,2.62,1.45,2.62,1.5,2.65,1.53,2.72,1.5,2.63,1.58,2.88,1.5,2.54
